NDB_No,Seq,Amount,Msre_Desc,Gm_Wgt,Num_Data_Pts,Std_Dev
"05033","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",9.0000000000000000e+01,,
"05033","2",5.0000000000000000e-01,"chicken, bone removed",1.5000000000000000e+02,,
"05034","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05034","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.6000000000000000e+02,,
"05034","3",5.0000000000000000e-01,"chicken, bone removed",2.6600000000000000e+02,,
"05035","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05035","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.6700000000000000e+02,,
"05035","3",5.0000000000000000e-01,"chicken, bone removed",2.7800000000000000e+02,,
"05036","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.1000000000000000e+02,,
"05036","2",5.0000000000000000e-01,"chicken, bone removed",1.8400000000000000e+02,,
"05037","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.0100000000000000e+02,,
"05037","2",5.0000000000000000e-01,"chicken, bone removed",1.6700000000000000e+02,,
"05038","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.1000000000000000e+02,,
"05038","2",5.0000000000000000e-01,"chicken, bone removed",1.8400000000000000e+02,,
"05039","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",8.8000000000000000e+01,,
"05039","2",5.0000000000000000e-01,"chicken, bone and skin removed",1.4700000000000000e+02,,
"05040","1",1.0000000000000000e+00,"cup",1.4000000000000000e+02,,
"05040","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",6.4000000000000000e+01,,
"05041","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05041","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",6.4000000000000000e+01,,
"05041","3",5.0000000000000000e-01,"chicken, bone and skin removed",1.0700000000000000e+02,,
"05042","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05042","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",7.1000000000000000e+01,,
"05042","3",5.0000000000000000e-01,"chicken, bone and skin removed",1.1900000000000000e+02,,
"05043","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.0900000000000000e+02,,
"05043","2",5.0000000000000000e-01,"chicken, bone and skin removed",1.8200000000000000e+02,,
"05044","1",1.0000000000000000e+00,"cup",1.4000000000000000e+02,,
"05044","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",9.1000000000000000e+01,,
"05045","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05045","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",8.1000000000000000e+01,,
"05045","3",5.0000000000000000e-01,"chicken, bone and skin removed",1.3600000000000000e+02,,
"05046","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05046","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",8.6000000000000000e+01,,
"05046","3",5.0000000000000000e-01,"chicken, bone and skin removed",1.4300000000000000e+02,,
"05047","1",1.0000000000000000e+00,"tbsp",1.2800000000000001e+01,,
"05047","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",3.2000000000000000e+01,,
"05047","3",5.0000000000000000e-01,"chicken, separable fat",5.2000000000000000e+01,,
"05048","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",5.9000000000000000e+01,,
"05048","2",5.0000000000000000e-01,"back, bone removed",9.9000000000000000e+01,,
"05049","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",7.2000000000000000e+01,,
"05049","2",5.0000000000000000e-01,"back, bone removed",1.2000000000000000e+02,,
"05050","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",4.4000000000000000e+01,,
"05050","2",5.0000000000000000e-01,"back, bone removed",7.2000000000000000e+01,,
"05051","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",3.2000000000000000e+01,,
"05051","2",5.0000000000000000e-01,"back, bone removed",5.3000000000000000e+01,,
"05052","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05052","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",3.6000000000000000e+01,,
"05052","3",1.0000000000000000e+00,"cup, chopped or diced",1.6000000000000000e+02,,
"05053","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",3.1000000000000000e+01,,
"05053","2",5.0000000000000000e-01,"back, bone and skin removed",5.1000000000000000e+01,,
"05054","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",3.5000000000000000e+01,,
"05054","2",5.0000000000000000e-01,"back, bone and skin removed",5.8000000000000000e+01,,
"05055","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",2.4000000000000000e+01,,
"05055","2",5.0000000000000000e-01,"back, bone and skin removed",4.0000000000000000e+01,,
"05056","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",2.6000000000000000e+01,,
"05056","2",5.0000000000000000e-01,"back, bone and skin removed",4.2000000000000000e+01,,
"05057","1",5.0000000000000000e-01,"breast, bone removed (yield from 1 lb ready-to-cook chicken)",8.7000000000000000e+01,,
"05057","2",5.0000000000000000e-01,"breast, bone removed",1.4500000000000000e+02,,
"05058","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",8.4000000000000000e+01,,
"05058","2",5.0000000000000000e-01,"breast, bone removed",1.4000000000000000e+02,,
"05059","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",5.9000000000000000e+01,,
"05059","2",5.0000000000000000e-01,"breast, bone removed",9.8000000000000000e+01,,
"05060","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05060","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",5.8000000000000000e+01,,
"05060","3",5.0000000000000000e-01,"breast, bone removed",9.8000000000000000e+01,,
"05061","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05061","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",6.6000000000000000e+01,,
"05061","3",5.0000000000000000e-01,"breast, bone removed",1.1000000000000000e+02,,
"05062","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05062","2",1.0000000000000000e+00,"piece",2.7200000000000000e+02,13,8.1254000000000005e+01
"05062","3",1.0000000000000000e+00,"package",9.2600000000000000e+02,13,5.7098099999999999e+02
"05063","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",5.2000000000000000e+01,,
"05063","2",5.0000000000000000e-01,"breast, bone and skin removed",8.6000000000000000e+01,,
"05064","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05064","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",5.2000000000000000e+01,,
"05064","3",5.0000000000000000e-01,"breast, bone and skin removed",8.6000000000000000e+01,,
"05065","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05065","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",5.7000000000000000e+01,,
"05065","3",5.0000000000000000e-01,"breast, bone and skin removed",9.5000000000000000e+01,,
"05066","1",1.0000000000000000e+00,"drumstick with skin",1.3300000000000000e+02,50,2.2216999999999999e+01
"05066","2",1.0000000000000000e+00,"drumstick",1.3000000000000000e+02,25,
"05067","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",4.3000000000000000e+01,,
"05067","2",1.0000000000000000e+00,"drumstick, bone removed",7.2000000000000000e+01,,
"05068","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",2.9000000000000000e+01,,
"05068","2",1.0000000000000000e+00,"drumstick, bone removed",4.9000000000000000e+01,,
"05069","1",1.0000000000000000e+00,"drumstick with skin (yield from 1 lb ready-to-cook chicken)",1.0500000000000000e+02,50,1.8414999999999999e+01
"05069","2",1.0000000000000000e+00,"drumstick without skin",9.6000000000000000e+01,25,
"05070","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05070","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",3.4000000000000000e+01,,
"05070","3",1.0000000000000000e+00,"drumstick, bone removed",5.7000000000000000e+01,,
"05071","1",1.0000000000000000e+00,"drumstick  with skin",1.3000000000000000e+02,25,
"05071","2",1.0000000000000000e+00,"drumstick without skin",1.2200000000000000e+02,50,1.9320000000000000e+01
"05072","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",2.5000000000000000e+01,,
"05072","2",1.0000000000000000e+00,"drumstick, bone and skin removed",4.2000000000000000e+01,,
"05073","1",1.0000000000000000e+00,"drumstick without skin",9.6000000000000000e+01,25,
"05073","2",1.0000000000000000e+00,"drumstick with skin",1.0500000000000000e+02,50,1.8414999999999999e+01
"05074","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05074","2",1.0000000000000000e+00,"drumstick, bone and skin removed",4.6000000000000000e+01,,
"05074","3",1.0000000000000000e+00,"cup, chopped or diced",1.6000000000000000e+02,,
"05074","4",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",2.8000000000000000e+01,,
"05075","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05075","2",1.0000000000000000e+00,"leg, with skin (Sum of drumstick+thigh+back)",3.4400000000000000e+02,,
"05075","3",1.0000000000000000e+00,"drumstick with skin",1.1100000000000000e+02,,
"05075","4",1.0000000000000000e+00,"thigh with skin",1.8500000000000000e+02,,
"05075","5",1.0000000000000000e+00,"back with skin",4.9000000000000000e+01,,
"05076","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",9.5000000000000000e+01,,
"05076","2",1.0000000000000000e+00,"leg, bone removed",1.5800000000000000e+02,,
"05077","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",6.7000000000000000e+01,,
"05077","2",1.0000000000000000e+00,"leg, bone removed",1.1200000000000000e+02,,
"05078","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05078","2",1.0000000000000000e+00,"leg, with skin (Sum of drumstick+thigh+back)",2.5800000000000000e+02,,
"05078","3",1.0000000000000000e+00,"thigh with skin",1.3300000000000000e+02,,
"05078","4",1.0000000000000000e+00,"drumstick with skin",9.1000000000000000e+01,,
"05078","5",1.0000000000000000e+00,"back with skin",3.5000000000000000e+01,,
"05079","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05079","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",7.5000000000000000e+01,,
"05079","3",1.0000000000000000e+00,"leg, bone removed",1.2500000000000000e+02,,
"05080","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05080","2",1.0000000000000000e+00,"leg, bone and skin removed (Sum of drumstick+thigh+back meat only)",2.6500000000000000e+02,,
"05080","3",1.0000000000000000e+00,"thigh bone and skin removed",1.4700000000000000e+02,,
"05080","4",1.0000000000000000e+00,"drumstick bone and skin removed",8.8000000000000000e+01,,
"05080","5",1.0000000000000000e+00,"back bone and skin removed",3.0000000000000000e+01,,
"05081","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",5.6000000000000000e+01,,
"05081","2",1.0000000000000000e+00,"leg, bone and skin removed",9.4000000000000000e+01,,
"05082","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05082","2",1.0000000000000000e+00,"leg (Sum of drumstick+thigh+back meat only)",1.9900000000000000e+02,,
"05082","3",1.0000000000000000e+00,"drumstick bone and skin",1.0500000000000000e+02,,
"05082","4",1.0000000000000000e+00,"thigh bone and skin",7.2000000000000000e+01,,
"05082","5",1.0000000000000000e+00,"back bone and skin",2.2000000000000000e+01,,
"05083","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05083","2",1.0000000000000000e+00,"cup, chopped or diced",1.6000000000000000e+02,,
"05083","3",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",6.0000000000000000e+01,,
"05083","4",1.0000000000000000e+00,"leg, bone and skin removed",1.0100000000000000e+02,,
"05084","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.5000000000000000e+01,,
"05084","2",1.0000000000000000e+00,"neck, bone removed",5.0000000000000000e+01,,
"05085","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.6000000000000000e+01,,
"05085","2",1.0000000000000000e+00,"neck, bone removed",5.2000000000000000e+01,,
"05086","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.1000000000000000e+01,,
"05086","2",1.0000000000000000e+00,"neck, bone removed",3.6000000000000000e+01,,
"05087","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.1000000000000000e+01,,
"05087","2",1.0000000000000000e+00,"neck, bone removed",3.8000000000000000e+01,,
"05088","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",6.0000000000000000e+00,,
"05088","2",1.0000000000000000e+00,"neck, bone and skin removed",2.0000000000000000e+01,,
"05089","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",7.0000000000000000e+00,,
"05089","2",1.0000000000000000e+00,"neck, bone and skin removed",2.2000000000000000e+01,,
"05090","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",5.0000000000000000e+00,,
"05090","2",1.0000000000000000e+00,"neck, bone and skin removed",1.8000000000000000e+01,,
"05091","1",1.0000000000000000e+00,"thigh with skin",1.9300000000000000e+02,23,
"05091","2",1.0000000000000000e+00,"oz",2.8350000000000001e+01,6,0.0000000000000000e+00
"05092","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",5.2000000000000000e+01,,
"05092","2",1.0000000000000000e+00,"thigh, bone removed",8.6000000000000000e+01,,
"05093","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",3.8000000000000000e+01,,
"05093","2",1.0000000000000000e+00,"thigh, bone removed",6.2000000000000000e+01,,
"05094","1",1.0000000000000000e+00,"thigh with skin",1.3700000000000000e+02,28,
"05094","2",1.0000000000000000e+00,"thigh without skin",1.1600000000000000e+02,45,2.2920999999999999e+01
"05095","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",4.1000000000000000e+01,,
"05095","2",1.0000000000000000e+00,"thigh, bone removed",6.8000000000000000e+01,,
"05096","1",1.0000000000000000e+00,"thigh without skin",1.4900000000000000e+02,45,2.7195000000000000e+01
"05096","2",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05097","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",3.1000000000000000e+01,,
"05097","2",1.0000000000000000e+00,"thigh, bone and skin removed",5.2000000000000000e+01,,
"05098","1",1.0000000000000000e+00,"thigh without skin",1.1600000000000000e+02,45,2.2920999999999999e+01
"05098","2",1.0000000000000000e+00,"thigh with skin",1.3700000000000000e+02,28,
"05099","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05099","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",3.3000000000000000e+01,,
"05099","3",1.0000000000000000e+00,"thigh, bone and skin removed",5.5000000000000000e+01,,
"05100","1",1.0000000000000000e+00,"piece",1.0700000000000000e+02,11,1.4622000000000000e+01
"05100","2",1.0000000000000000e+00,"package",1.1500000000000000e+03,11,4.5826100000000002e+02
"05101","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",2.9000000000000000e+01,,
"05101","2",1.0000000000000000e+00,"wing, bone removed",4.9000000000000000e+01,,
"05102","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.9000000000000000e+01,,
"05102","2",1.0000000000000000e+00,"wing, bone removed",3.2000000000000000e+01,,
"05103","1",1.0000000000000000e+00,"piece",8.5000000000000000e+01,155,
"05104","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05104","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",2.4000000000000000e+01,,
"05104","3",1.0000000000000000e+00,"wing, bone removed",4.0000000000000000e+01,,
"05105","1",1.0000000000000000e+00,"wing, bone and skin removed (yield from 1 lb ready-to-cook chicken)",1.7000000000000000e+01,,
"05105","2",1.0000000000000000e+00,"wing, bone and skin removed",2.9000000000000000e+01,,
"05106","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.2000000000000000e+01,,
"05106","2",1.0000000000000000e+00,"wing, bone and skin removed",2.0000000000000000e+01,,
"05107","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.3000000000000000e+01,,
"05107","2",1.0000000000000000e+00,"wing, bone and skin removed",2.1000000000000000e+01,,
"05108","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05108","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.4000000000000000e+01,,
"05108","3",1.0000000000000000e+00,"wing, bone and skin removed",2.4000000000000000e+01,,
"05109","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05109","2",1.0000000000000000e+00,"chicken",1.5090000000000000e+03,,
"05110","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05110","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",2.3500000000000000e+02,,
"05110","3",1.0000000000000000e+00,"chicken",1.0720000000000000e+03,,
"05111","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05111","2",1.0000000000000000e+00,"breast",6.3500000000000000e+02,6,1.5022800000000001e+02
"05111","3",1.0000000000000000e+00,"bird",4.4050000000000000e+03,6,9.2570200000000000e+02
"05112","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05112","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",2.1000000000000000e+02,,
"05112","3",5.0000000000000000e-01,"chicken, bone removed",4.8000000000000000e+02,,
"05113","1",3.0000000000000000e+00,"oz",8.5000000000000000e+01,,
"05113","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",2.0900000000000000e+02,,
"05113","3",5.0000000000000000e-01,"chicken, bone and skin removed",4.7700000000000000e+02,,
"05114","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05114","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.7100000000000000e+02,,
"05115","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",2.5000000000000000e+01,,
"05115","2",1.0000000000000000e+00,"giblets",1.1300000000000000e+02,,
"05116","1",1.0000000000000000e+00,"cup, chopped or diced",1.4500000000000000e+02,,
"05116","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.5000000000000000e+01,,
"05117","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",9.9000000000000000e+01,,
"05117","2",5.0000000000000000e-01,"chicken, bone and skin removed",2.2000000000000000e+02,,
"05118","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
"05118","2",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",7.8000000000000000e+01,,
"05119","1",1.0000000000000000e+00,"unit (yield from 1 lb ready-to-cook chicken)",1.1300000000000000e+02,,
"05119","2",5.0000000000000000e-01,"chicken, bone and skin removed",2.5800000000000000e+02,,
"05120","1",1.0000000000000000e+00,"cup, chopped or diced",1.4000000000000000e+02,,
